importer,total_count,product_category_summary_sorted,product_category_actual_sorted
(주)제일코퍼레이션,40,"건강기능식품용 추출물 ,건강기능식품용 유지 ,기타 수산물가공품,과채가공품","쏘팔메토 열매 추출물,밀크씨슬(카르두스 마리아누스) 추출물,옥타코사놀 함유 유지,프로폴리스추출물,기타 수산물가공품,과.채가공품,은행잎 추출물,감마리놀렌산 함유 유지"
오션브릿지주식회사,40,기타 수산물가공품,기타 수산물가공품
(주)웰푸드월드,40,"명태 ,기타 수산물가공품","기타 수산물가공품,명태(냉동,필렛(F)),명태(냉동)"
(주)정직에프앤씨,40,기타 수산물가공품,기타 수산물가공품
(주)형제식품,40,"기타 수산물가공품,오징어 ","기타 수산물가공품,오징어(냉동,동체,자숙)"
주식회사 내츄럴통상,40,"오징어 ,기타 수산물가공품,명태 ","오징어(건조),오징어(건조,동체),기타 수산물가공품,명태(건조,껍질)"
아리랑식품,40,김치,김치
베스트원주식회사,40,"분유 ,버터 ,식물성크림/ 유크림 ","가공버터,전지분유,탈지분유,혼합분유,유크림,버터오일"
(주)델리치푸드,40,치즈 ,"자연치즈,가공치즈"
유로바이오로직스 주식회사,40,"영양소/기능성복합제품,건강기능식품용 유지 ,건강기능식품용 추출물 ,복합영양소제품,건강기능식품용 올리고당 ,엠에스엠","영양소,기능성복합제품,복합영양소제품,복합기능성제품,키토산/키토올리고당,감마리놀렌산 함유 유지"
(주)케이지엠팜,40,"영양소/기능성복합제품,건강기능식품용 유지 ,건강기능식품용 추출물 ,엠에스엠","영양소,기능성복합제품"
유한회사 바이탈트리 코리아,40,"영양소/기능성복합제품,건강기능식품용 추출물 ,엠에스엠,건강기능식품용 유지 ","영양소,기능성복합제품"
에스엔에스농산 주식회사,40,고추 ,"고추(열매,냉동)"
주식회사 전진무역,40,고추 ,"고추(씨앗,건조)"
이에이티아이농유한회사,40,바나나 ,"바나나(열매,신선)"
(주)신진아이앤디,40,"주꾸미 ,오징어 ,갑오징어 ,명태 ","주꾸미(냉동),오징어(냉동),갑오징어(냉동),명태(냉동,필렛(F))"
만안,40,"오징어 ,고등어 ","오징어(냉동,지느러미),오징어(냉동,동체),고등어(냉동,필렛(F)),오징어(냉동,다리)"
주식회사 만덕수산,40,주꾸미 ,주꾸미(활)
주식회사 번창무역,40,주꾸미 ,주꾸미(활)
주식회사 인천구일,40,주꾸미 ,주꾸미(활)
(주)오뗄 이천지점,40,닭고기 ,"닭고기(냉동,다리,닭고기정육/지육)"
주식회사 테드스토리,40,돼지고기 ,"돼지고기(냉동,정육(뼈없는것),돼지고기정육/지육),돼지고기(냉동,횡격막,돼지고기부산물),돼지고기(냉동,정육(뼈있는것),돼지고기정육/지육),돼지고기(냉동,식용가죽,돼지고기부산물)"
(주)오라푸드,40,"돼지고기 ,소고기 ","돼지고기(냉동,정육(뼈없는것),돼지고기정육/지육),돼지고기(냉동,발,돼지고기부산물),소고기(냉동,정육(뼈있는것),소고기정육/지육),돼지고기(냉동,정육(뼈있는것),돼지고기정육/지육)"
(주)구연푸드,40,돼지고기 ,"돼지고기(냉동,정육(뼈없는것),돼지고기정육/지육),돼지고기(냉동,정육(뼈있는것),돼지고기정육/지육),돼지고기(기타,돼지고기부산물),돼지고기(냉동,장,돼지고기부산물),돼지고기(냉장,정육(뼈없는것),돼지고기정육/지육),돼지고기(냉동,횡격막,돼지고기부산물)"
(주)에이케이실업,40,소고기 ,"염소고기(냉동,지육,염소육 및 부산물),염소고기(냉동,정육(뼈있는 것),염소육 및 부산물)"
(주)한상유럽,39,"당류가공품,견과 ,과채가공품","당류가공품,땅콩 또는 견과류가공품,과.채가공품"
비더블유아이코리아(BWI KOREA),39,"맥주,과실주,위스키,과.채주스","맥주,과실주,위스키,과.채주스"
케레스컴퍼니(주),39,과실주,과실주
(주)광명주류,39,과실주,과실주
(주)비눔인터내셔널,39,과실주,과실주
몰로 몰로,39,"과실주,맥주","과실주,맥주"
비이코퍼레이션(주),39,"과자,초콜릿 ,소스","과자,초콜릿가공품,소스"
(주)오성엔비테크엠앤비,39,"잼 ,초콜릿 ,토마토캐첩/ 마요네즈,과자,소스","잼,토마토케첩,과자,밀크초콜릿,초콜릿,소스,초콜릿가공품"
주식회사 스위트드림,39,"과자,초콜릿 ","과자,초콜릿가공품"
(주)휴플레인,39,"과채가공품,건강기능식품용 추출물 ,올리브유,당류가공품,소금 ","과.채가공품,프로폴리스추출물,올리브유,당류가공품,가공소금"
